position,x,y
61,2.624096181669409,0.7502856637978871
62,1.6464321160768771,0.8561478115473798
63,1.2639420340177476,0.372777454007344
64,0.9808806223418985,0.6203524761544537
65,0.33773718024957616,0.1151998049134428
66,0.12556161474088698,0.03184713375796178
67,0.16958425954176928,0.05647149938716203
68,0.08632436769047182,0.03142046306937719
69,0.18841012075767305,0.05849052676364472
70,0.11703648884113234,0.025477707006369428
71,0.11657914476053552,0.013904539502498212
72,0.6808654550332124,0.4301947096499496
73,0.1059461642876452,0.01751592356687898
74,0.1006050039549455,0.04936305732484077
75,0.15488255092390138,0.07239506626614291
76,0.08120747259200467,0.02823574969358101
77,0.14200627784029585,0.05052874332415426
78,0.11141148339625417,0.05371345669995045
79,0.24260292990142499,0.2037103711467771
80,0.990957882210905,0.9491357540021392
81,1.0443304341747224,0.9334359763385716
82,1.167932280113519,1.2457866742253467
83,1.4966284867840252,2.3399338629621766
84,1.455407360375046,2.586120621829927
85,1.8491499849130029,12.601723621648784
86,2.4140178816056466,28.28518128834631
87,8.884415041463134,7.1669114111788454
88,31.82527922901616,7.406473893153041
89,15.026414122291031,5.2458111856174
90,4.840507243517754,1.2708792380750238
91,1.8313348548119257,1.133112143604254
92,1.4187314693228692,0.9201155970823025
93,1.1468490276629986,0.5628978921543999
94,1.159482551887694,0.7830434303364642
95,1.265866667246586,0.7419955593417141
96,1.1505308017477165,0.9869528399735896
97,0.2053513789307915,0.12883017822856985
98,0.12148145106128692,0.041401273885350316
99,0.19247892276617645,0.06369426751592357
100,0.12616403214346214,0.050955414012738856
101,0.21238320185189882,0.04777070063694268
102,0.13092884500026686,0.050955414012738856
103,0.10414597760889066,0.034099066182122766
104,0.7406007779507671,0.5911180336611631
105,0.10371930692030605,0.06050955414012739
106,0.134906864942005,0.10509554140127389
107,0.20538487275605588,0.08237587708211604
108,0.16927272674589275,0.09829944396109694
109,0.2131263569669148,0.09829944396109695
110,0.16637709067957437,0.13853503184713375
111,0.2975514889041981,0.4118096250808437
112,1.7398512704286884,1.8280903250873854
113,2.2806501207116754,2.933612505148859
114,3.269959588621539,9.495540808037982
115,9.772582432033714,17.634576845295197
116,31.618182748115125,16.66890293538143
117,18.439588166920903,16.84570981416145
118,4.680883164028652,9.564830414069622
119,2.6921681279934124,3.3108206439517827
120,1.7191906544235103,1.6727230315716473
121,0.28637475433357457,0.6028545061113324
122,0.35054336624072663,0.5187769434125845
123,0.3528344233622552,0.2573287187217323
124,0.2920801843685592,0.44680432593981445
125,0.31535821323682,0.4190495839496676
126,0.3111752965055889,0.46916175319613923
127,0.24412465273610753,0.2508875260858056
128,1.0121265936952772,1.0407094743079384
129,0.19806813272025714,0.25251476333723455
130,0.17248655387869213,0.24157980067451032
131,0.16457428443039668,0.2046427118949262
132,0.1785011542786653,0.2053365311471514
133,0.1564675015324538,0.1711511750349545
134,0.15741467026893607,0.24882817572554009
135,0.1259236471529123,0.10675258008213448
136,0.9287526997300929,0.9262259623994771
137,0.6899532918673781,0.7702515003268007
138,0.6416253339242765,0.9849612248527426
139,0.8982829549170994,0.9928804218567255
140,0.9037109852336074,1.2794849478742647
141,0.8531532148858824,1.8565802044294095
142,1.3411054519776595,5.044806758645562
143,4.788257113094564,4.131845687386421
144,12.678747753385968,10.134502702650366
145,7.127818337620889,14.535640232459984
146,1.8816898700182079,6.154793259893409
147,0.8877767660442538,10.751329096923188
148,0.7647919043396583,2.914140826699921
149,0.798020487186205,1.3476161269795928
150,0.7833417833642399,1.3387592777583828
151,0.728192278997962,1.9840628580093493
152,0.8893024494489351,4.700931341027977
153,0.13150235087268908,1.8933167348023487
154,0.1558219716056219,0.7249398635277553
155,0.20190716218077256,0.502814700273664
156,0.16844538277362256,0.36235306030308406
157,0.21390377889217427,0.33001669691599306
158,0.1922277851965562,0.3113454640697968
159,0.30120383048981525,0.3941596546734196
160,1.3241501821531458,1.0734638205459979
161,0.8847584149447704,0.2584333625524784
162,1.3011955839526943,0.36842731075649937
163,1.3768724191007105,0.21791146422962718
164,1.5034313825682546,0.33486464788968806
165,1.3337404068425542,0.23549018820390524
166,3.0444567321817626,0.285387663134124
167,11.018644796836822,0.23326317179823194
168,12.703473111589005,1.1187642405128535
169,9.759256673073256,1.300182264152158
170,9.297044813893743,2.135827261433543
171,6.22826822077086,3.4370806367282056
172,11.855791044919739,9.433825306724952
173,4.860026007527583,7.067940551116017
174,2.42600134228813,5.999401233227181
175,1.69056963654679,4.135751197597015
176,1.4977750583967158,6.511117104462867
177,0.3281234730932909,1.129905304693074
178,0.2130323012267859,0.3493856903859444
179,0.2407077709968675,0.23027128341573208
180,0.20335395584171606,0.25885426422343166
181,0.2512831963570847,0.37638477633203327
182,0.22173261710247105,0.2831313987385133
183,0.206464322588779,0.15025227720203027
184,0.7753208515387744,0.6765566659548595
185,0.2151238774729665,0.050955414012738856
186,0.202297616763712,0.21520105791392038
187,0.27843563194949067,0.13694267515923567
188,0.21995928613237958,0.21838577128971656
189,0.26756039964481176,0.19659888792219388
190,0.2611075281628431,0.2161338388655555
191,0.5192766089108896,0.2472635289040364
192,2.8148942294743278,1.1270211783540331
193,2.522031815970379,0.7166530435215076
194,22.33125843806197,1.159756971930739
195,12.606793638371995,1.3741342838032051
196,11.720133110885211,1.16110878938189
197,6.132871908636234,0.711424060081298
